"ID","WH","Location","Description","Entry_By","Entry_On","ZONE","LOCLEVEL","STLOCATION","SLOC","LOCATIONTYPE","ZONEBARCODE","AISLES","CUSTID","PRIORITYLOCATION","LOCATIONSTATUS","CCSTATUS","AISLESBARCODE","LOCATIONBARCODE"
31356,GGNWH2,HU5-01-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31357,GGNWH2,HU5-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31358,GGNWH2,HU5-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31359,GGNWH2,HU5-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31360,GGNWH2,HU5-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31361,GGNWH2,HU5-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31362,GGNWH2,HU5-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31363,GGNWH2,HU5-02-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31364,GGNWH2,HU5-02-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31365,GGNWH2,HU5-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31366,GGNWH2,HU5-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31367,GGNWH2,HU5-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31368,GGNWH2,HU5-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31369,GGNWH2,HU5-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31370,GGNWH2,HU5-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31371,GGNWH2,HU5-03-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31372,GGNWH2,HU5-03-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31373,GGNWH2,HU5-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31374,GGNWH2,HU5-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31375,GGNWH2,HU5-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31376,GGNWH2,HU5-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31377,GGNWH2,HU5-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31378,GGNWH2,HU5-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31379,GGNWH2,HU5-04-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31380,GGNWH2,HU5-04-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31381,GGNWH2,HU5-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31382,GGNWH2,HU5-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31383,GGNWH2,HU5-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31384,GGNWH2,HU5-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31385,GGNWH2,HU5-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31386,GGNWH2,HU5-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31387,GGNWH2,HU5-05-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31388,GGNWH2,HU5-05-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31389,GGNWH2,HU5-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31390,GGNWH2,HU5-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31391,GGNWH2,HU5-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31392,GGNWH2,HU5-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31393,GGNWH2,HU5-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31394,GGNWH2,HU5-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31395,GGNWH2,HU5-06-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31396,GGNWH2,HU5-06-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31397,GGNWH2,HU5-07-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31398,GGNWH2,HU5-07-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31399,GGNWH2,HU5-07-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31400,GGNWH2,HU5-07-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31401,GGNWH2,HU5-07-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31402,GGNWH2,HU5-07-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31403,GGNWH2,HU5-07-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31404,GGNWH2,HU5-07-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31405,GGNWH2,HU5-08-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31406,GGNWH2,HU5-08-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31407,GGNWH2,HU5-08-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31408,GGNWH2,HU5-08-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31409,GGNWH2,HU5-08-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31410,GGNWH2,HU5-08-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31411,GGNWH2,HU5-08-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31412,GGNWH2,HU5-08-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31413,GGNWH2,HU6-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31414,GGNWH2,HU6-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31415,GGNWH2,HU6-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31416,GGNWH2,HU6-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31417,GGNWH2,HU6-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31418,GGNWH2,HU6-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31419,GGNWH2,HU6-01-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31420,GGNWH2,HU6-01-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31421,GGNWH2,HU6-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31422,GGNWH2,HU6-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31423,GGNWH2,HU6-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31424,GGNWH2,HU6-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31425,GGNWH2,HU6-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31426,GGNWH2,HU6-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31427,GGNWH2,HU6-02-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31428,GGNWH2,HU6-02-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31429,GGNWH2,HU6-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31430,GGNWH2,HU6-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31431,GGNWH2,HU6-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31432,GGNWH2,HU6-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31433,GGNWH2,HU6-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31434,GGNWH2,HU6-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31435,GGNWH2,HU6-03-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31436,GGNWH2,HU6-03-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31437,GGNWH2,HU6-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31438,GGNWH2,HU6-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31439,GGNWH2,HU6-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31440,GGNWH2,HU6-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31441,GGNWH2,HU6-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31442,GGNWH2,HU6-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31443,GGNWH2,HU6-04-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31444,GGNWH2,HU6-04-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31445,GGNWH2,HU6-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31446,GGNWH2,HU6-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31447,GGNWH2,HU6-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31448,GGNWH2,HU6-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31449,GGNWH2,HU6-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31450,GGNWH2,HU6-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31451,GGNWH2,HU6-05-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31452,GGNWH2,HU6-05-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31453,GGNWH2,HU6-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31454,GGNWH2,HU6-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31455,GGNWH2,HU6-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31456,GGNWH2,HU6-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31457,GGNWH2,HU6-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31458,GGNWH2,HU6-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31459,GGNWH2,HU6-06-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31460,GGNWH2,HU6-06-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31461,GGNWH2,HU6-07-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31462,GGNWH2,HU6-07-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31463,GGNWH2,HU6-07-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31464,GGNWH2,HU6-07-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31465,GGNWH2,HU6-07-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31466,GGNWH2,HU6-07-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31467,GGNWH2,HU6-07-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31468,GGNWH2,HU6-07-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31469,GGNWH2,HU6-08-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31470,GGNWH2,HU6-08-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31471,GGNWH2,HU6-08-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31472,GGNWH2,HU6-08-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31473,GGNWH2,HU6-08-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31474,GGNWH2,HU6-08-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31475,GGNWH2,HU6-08-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31476,GGNWH2,HU6-08-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31477,GGNWH2,HU7-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31478,GGNWH2,HU7-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31479,GGNWH2,HU7-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31480,GGNWH2,HU7-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31481,GGNWH2,HU7-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31482,GGNWH2,HU7-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31483,GGNWH2,HU7-01-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31484,GGNWH2,HU7-01-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31485,GGNWH2,HU7-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31486,GGNWH2,HU7-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31487,GGNWH2,HU7-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31488,GGNWH2,HU7-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31489,GGNWH2,HU7-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31490,GGNWH2,HU7-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31491,GGNWH2,HU7-02-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31492,GGNWH2,HU7-02-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31493,GGNWH2,HU7-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31494,GGNWH2,HU7-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31495,GGNWH2,HU7-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31496,GGNWH2,HU7-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31497,GGNWH2,HU7-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31498,GGNWH2,HU7-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31499,GGNWH2,HU7-03-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31500,GGNWH2,HU7-03-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31501,GGNWH2,HU7-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31502,GGNWH2,HU7-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31503,GGNWH2,HU7-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31504,GGNWH2,HU7-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31505,GGNWH2,HU7-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31506,GGNWH2,HU7-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31507,GGNWH2,HU7-04-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31508,GGNWH2,HU7-04-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31509,GGNWH2,HU7-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31510,GGNWH2,HU7-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31511,GGNWH2,HU7-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31512,GGNWH2,HU7-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31513,GGNWH2,HU7-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31514,GGNWH2,HU7-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31515,GGNWH2,HU7-05-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31516,GGNWH2,HU7-05-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31517,GGNWH2,HU7-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31518,GGNWH2,HU7-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31519,GGNWH2,HU7-06-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31520,GGNWH2,HU7-06-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31521,GGNWH2,HU7-06-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31522,GGNWH2,HU7-06-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31523,GGNWH2,HU7-06-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31524,GGNWH2,HU7-06-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31525,GGNWH2,HU7-07-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31526,GGNWH2,HU7-07-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31527,GGNWH2,HU7-07-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31528,GGNWH2,HU7-07-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31529,GGNWH2,HU7-07-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31530,GGNWH2,HU7-07-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31531,GGNWH2,HU7-07-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31532,GGNWH2,HU7-07-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31533,GGNWH2,HU7-08-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31534,GGNWH2,HU7-08-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31535,GGNWH2,HU7-08-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31536,GGNWH2,HU7-08-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31537,GGNWH2,HU7-08-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31538,GGNWH2,HU7-08-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31539,GGNWH2,HU7-08-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31540,GGNWH2,HU7-08-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31541,GGNWH2,HU8-01-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31542,GGNWH2,HU8-01-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31543,GGNWH2,HU8-01-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31544,GGNWH2,HU8-01-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31545,GGNWH2,HU8-01-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31546,GGNWH2,HU8-01-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31547,GGNWH2,HU8-01-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31548,GGNWH2,HU8-01-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31549,GGNWH2,HU8-02-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31550,GGNWH2,HU8-02-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31551,GGNWH2,HU8-02-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31552,GGNWH2,HU8-02-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31553,GGNWH2,HU8-02-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31554,GGNWH2,HU8-02-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31555,GGNWH2,HU8-02-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31556,GGNWH2,HU8-02-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31557,GGNWH2,HU8-03-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31558,GGNWH2,HU8-03-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31559,GGNWH2,HU8-03-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31560,GGNWH2,HU8-03-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31561,GGNWH2,HU8-03-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31562,GGNWH2,HU8-03-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31563,GGNWH2,HU8-03-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31564,GGNWH2,HU8-03-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31565,GGNWH2,HU8-04-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31566,GGNWH2,HU8-04-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31567,GGNWH2,HU8-04-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31568,GGNWH2,HU8-04-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31569,GGNWH2,HU8-04-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31570,GGNWH2,HU8-04-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31571,GGNWH2,HU8-04-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31572,GGNWH2,HU8-04-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31573,GGNWH2,HU8-05-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31574,GGNWH2,HU8-05-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31575,GGNWH2,HU8-05-201,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31576,GGNWH2,HU8-05-202,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31577,GGNWH2,HU8-05-301,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31578,GGNWH2,HU8-05-302,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31579,GGNWH2,HU8-05-401,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31580,GGNWH2,HU8-05-402,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31581,GGNWH2,HU8-06-101,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
31582,GGNWH2,HU8-06-102,OK Stock Location,MAKHAN SINGH,2021-11-08,,,,,,,,HLL01,,,,,
